iter	Logloss
1514	0.582383654
1515	0.5823745449
1516	0.5823681135
1517	0.5823586563
1518	0.582353428
1519	0.5823475054
1520	0.582343317
1521	0.5823358793
1522	0.5823307809
1523	0.5823241303
1524	0.5823193747
1525	0.5823141075
1526	0.5823101895
1527	0.5823062524
1528	0.582303646
1529	0.5822987487
1530	0.5822900169
1531	0.5822858774
1532	0.5822753649
1533	0.5822682658
1534	0.5822596005
1535	0.5822557067
1536	0.5822479086
1537	0.5822443778
1538	0.5822364218
1539	0.5822325735
1540	0.5822286437
1541	0.582228424
1542	0.5822196404
1543	0.582216259
1544	0.5822127445
1545	0.5822064652
1546	0.5822038282
1547	0.5821994251
1548	0.5821951335
1549	0.5821908438
1550	0.5821844782
1551	0.5821807253
1552	0.5821782836
1553	0.5821749787
1554	0.5821667874
1555	0.5821658788
1556	0.582162333
1557	0.5821572193
1558	0.5821553291
1559	0.5821495834
1560	0.5821449159
1561	0.5821368012
1562	0.5821324481
1563	0.5821286679
1564	0.5821236921
1565	0.582116136
1566	0.5821119602
1567	0.5821053056
1568	0.5821006503
1569	0.5820947225
1570	0.5820906607
1571	0.582085049
1572	0.5820784177
1573	0.582077254
1574	0.5820746837
1575	0.5820688416
1576	0.5820669711
1577	0.5820612093
1578	0.5820556157
1579	0.5820501707
1580	0.5820453843
1581	0.582041628
1582	0.5820396196
1583	0.5820336108
1584	0.5820258019
1585	0.5820192923
1586	0.5820124413
1587	0.5820116101
1588	0.5820046939
1589	0.5819929209
1590	0.581992357
1591	0.5819848487
1592	0.58198288
1593	0.5819820866
1594	0.5819788538
1595	0.5819780628
1596	0.5819757215
1597	0.5819722704
1598	0.5819631695
1599	0.5819571169
1600	0.5819539783
1601	0.5819465196
1602	0.5819392389
1603	0.5819354278
1604	0.5819290561
1605	0.5819240938
1606	0.5819195939
1607	0.5819171725
1608	0.5819111854
1609	0.5819077565
1610	0.5819052515
1611	0.5819022429
1612	0.5818974669
1613	0.5818957685
1614	0.5818926015
1615	0.5818894987
1616	0.5818847783
1617	0.5818791327
1618	0.5818743202
1619	0.581872327
1620	0.5818654783
1621	0.5818607889
1622	0.5818533993
1623	0.5818509467
1624	0.5818446082
1625	0.5818371035
1626	0.5818315424
1627	0.5818300383
1628	0.5818298473
1629	0.5818241096
1630	0.5818233052
1631	0.5818192213
1632	0.581814925
1633	0.5818126656
1634	0.581805393
1635	0.5818018641
1636	0.5817968046
1637	0.5817943105
1638	0.5817902695
1639	0.5817866141
1640	0.5817821968
1641	0.5817723944
1642	0.5817695474
1643	0.5817658778
1644	0.5817621689
1645	0.5817566224
1646	0.5817516973
1647	0.5817481493
1648	0.5817439253
1649	0.5817401586
1650	0.5817329707
1651	0.5817282359
1652	0.5817256783
1653	0.5817218732
1654	0.5817185498
1655	0.5817108586
1656	0.5817078224
1657	0.5817047404
1658	0.5817043429
1659	0.5816968792
1660	0.5816926482
1661	0.5816856744
1662	0.581681715
1663	0.5816771109
1664	0.5816712612
1665	0.5816645892
1666	0.5816592998
1667	0.581654221
1668	0.5816526435
1669	0.5816476645
1670	0.5816427568
1671	0.5816380451
1672	0.5816357154
1673	0.5816306154
1674	0.5816264831
1675	0.5816192938
1676	0.5816148283
1677	0.581613825
1678	0.5816099668
1679	0.5816084434
1680	0.5816032363
1681	0.5816005867
1682	0.5815952004
1683	0.5815896328
1684	0.5815856047
1685	0.5815814748
1686	0.5815767073
1687	0.5815732038
1688	0.5815688141
1689	0.5815649847
1690	0.5815595447
1691	0.5815517098
1692	0.5815481721
1693	0.5815387638
1694	0.5815320593
1695	0.5815270082
1696	0.5815251055
1697	0.5815182144
1698	0.5815133624
1699	0.5815109627
1700	0.5815044853
1701	0.5814993219
1702	0.581498386
1703	0.5814939774
1704	0.5814933162
1705	0.5814854283
1706	0.5814814199
1707	0.5814763746
1708	0.581471849
1709	0.5814687506
1710	0.5814622156
1711	0.5814598693
1712	0.5814562431
1713	0.5814516702
1714	0.5814511605
1715	0.5814487775
1716	0.5814479692
1717	0.5814433496
1718	0.5814427581
1719	0.58143578
1720	0.5814275749
1721	0.5814204709
1722	0.5814179446
1723	0.5814116255
1724	0.5814053167
1725	0.581400211
1726	0.5813943821
1727	0.5813871396
1728	0.581385008
1729	0.5813843106
1730	0.581378499
1731	0.5813746437
1732	0.581367144
1733	0.5813616053
1734	0.5813592269
1735	0.5813557756
1736	0.5813484488
1737	0.5813458929
1738	0.5813394258
1739	0.5813339908
1740	0.5813302024
1741	0.5813230189
1742	0.58131514
1743	0.5813141563
1744	0.5813088656
1745	0.5813048427
1746	0.5813016213
1747	0.5812986838
1748	0.5812907503
1749	0.5812866045
1750	0.5812815083
1751	0.5812776365
1752	0.5812751403
1753	0.5812744451
1754	0.5812699428
1755	0.5812675932
1756	0.581263897
1757	0.5812575916
1758	0.5812542391
1759	0.5812479611
1760	0.5812428919
1761	0.5812380031
1762	0.5812363323
1763	0.5812360738
1764	0.5812308218
1765	0.5812261158
1766	0.5812195079
1767	0.5812176214
1768	0.5812168005
1769	0.581209784
1770	0.5812023849
1771	0.5811947467
1772	0.5811922936
1773	0.5811906397
1774	0.5811871017
1775	0.5811832189
1776	0.5811792399
1777	0.5811785738
1778	0.5811750873
1779	0.5811729953
1780	0.5811669856
1781	0.5811622459
1782	0.5811573811
1783	0.5811523909
1784	0.5811481787
1785	0.5811409596
1786	0.5811378506
1787	0.5811332877
1788	0.5811312697
1789	0.5811248734
1790	0.5811216765
1791	0.5811171063
1792	0.581113742
1793	0.5811106117
1794	0.5811069882
1795	0.581101304
1796	0.5810969739
1797	0.5810907258
1798	0.5810865616
1799	0.5810841929
1800	0.5810835017
1801	0.5810799683
1802	0.5810759898
1803	0.5810722983
1804	0.5810671295
1805	0.5810642534
1806	0.5810633611
1807	0.5810599774
1808	0.5810572771
1809	0.5810549948
1810	0.5810495211
1811	0.5810458293
1812	0.5810422124
1813	0.5810383433
1814	0.581033453
1815	0.5810328789
1816	0.581032736
1817	0.5810276719
1818	0.5810213002
1819	0.5810189427
1820	0.5810149117
1821	0.5810126683
1822	0.5810099145
1823	0.581007693
1824	0.5810037286
1825	0.5809999563
1826	0.5809994855
1827	0.5809933653
1828	0.5809855548
1829	0.5809831531
1830	0.580979268
1831	0.5809739791
1832	0.580968212
1833	0.5809674438
1834	0.580965532
1835	0.5809588473
1836	0.5809565797
1837	0.5809532998
1838	0.5809484388
1839	0.5809450577
1840	0.5809421886
1841	0.5809409837
1842	0.580940003
1843	0.5809337811
1844	0.5809300784
1845	0.5809252311
1846	0.58092374
1847	0.5809201432
1848	0.5809139684
1849	0.5809125329
1850	0.5809055651
1851	0.5809025787
1852	0.5809007965
1853	0.5809003039
1854	0.5808993716
1855	0.5808932817
1856	0.5808877766
1857	0.5808841781
1858	0.5808817408
1859	0.5808763797
1860	0.5808729027
1861	0.5808699648
1862	0.5808683282
1863	0.5808653829
1864	0.5808648188
1865	0.5808607548
1866	0.580860264
1867	0.5808510682
1868	0.5808492775
1869	0.5808458612
1870	0.5808444041
1871	0.5808403567
1872	0.5808400338
1873	0.5808326751
1874	0.5808278168
1875	0.5808233938
1876	0.5808169349
1877	0.5808125536
1878	0.5808070016
1879	0.5808065125
1880	0.58080099
1881	0.5807990399
1882	0.5807962959
1883	0.5807940066
1884	0.5807896944
1885	0.580786454
1886	0.5807799863
1887	0.5807791641
1888	0.5807767414
1889	0.5807720935
1890	0.5807713182
1891	0.5807659658
1892	0.5807643612
1893	0.5807595763
1894	0.5807570846
1895	0.5807546649
1896	0.5807517678
1897	0.5807447618
1898	0.5807420857
1899	0.5807415381
1900	0.5807372487
1901	0.5807333602
1902	0.5807276198
1903	0.5807216197
1904	0.5807188109
1905	0.5807171685
1906	0.5807124638
1907	0.5807077938
1908	0.5807073269
1909	0.5807033095
1910	0.5806984313
1911	0.5806973521
1912	0.5806924873
1913	0.5806899929
1914	0.5806881432
1915	0.5806812884
1916	0.5806808157
1917	0.5806752392
1918	0.5806733494
1919	0.5806679447
1920	0.5806638326
1921	0.5806578078
1922	0.5806573586
1923	0.58065531
1924	0.5806544369
1925	0.5806522389
1926	0.5806462891
1927	0.5806447994
1928	0.5806423586
1929	0.5806417331
1930	0.5806403409
1931	0.5806357197
1932	0.5806306534
1933	0.5806259853
1934	0.5806246563
1935	0.5806197482
1936	0.5806142115
1937	0.5806097792
1938	0.5806008709
1939	0.580594351
1940	0.5805935283
1941	0.5805910331
1942	0.5805864604
1943	0.5805834692
1944	0.5805802683
1945	0.5805762465
1946	0.5805708522
1947	0.5805674031
1948	0.5805651916
1949	0.5805626636
1950	0.5805596947
1951	0.5805543
1952	0.5805477429
1953	0.5805474411
1954	0.5805450444
1955	0.5805407483
1956	0.5805342908
1957	0.5805313023
1958	0.580525205
1959	0.5805188899
1960	0.5805138854
1961	0.5805088757
1962	0.5805082009
1963	0.5805001246
1964	0.5804962731
1965	0.5804913901
1966	0.5804910358
1967	0.5804873726
1968	0.5804845058
1969	0.5804798669
1970	0.5804761071
1971	0.5804729254
1972	0.5804698348
1973	0.580465788
1974	0.5804636001
1975	0.5804631765
1976	0.5804599719
1977	0.5804596773
1978	0.5804559348
1979	0.5804536434
1980	0.5804509585
1981	0.5804476801
1982	0.5804422848
1983	0.5804351183
1984	0.5804345056
1985	0.5804338815
1986	0.5804299494
1987	0.5804265139
1988	0.5804221985
1989	0.58041702
1990	0.5804165096
1991	0.5804113153
1992	0.5804063767
1993	0.580402351
1994	0.580398272
1995	0.5803948077
1996	0.5803903321
1997	0.580386965
1998	0.5803820936
1999	0.5803814871
2000	0.5803808742
2001	0.5803756672
2002	0.5803724916
2003	0.5803685561
2004	0.5803661378
2005	0.580361077
2006	0.5803565142
2007	0.5803536476
2008	0.5803496051
2009	0.5803494493
2010	0.580343493
2011	0.5803420864
2012	0.5803387044
2013	0.580333959
2014	0.5803294125
2015	0.580329064
2016	0.5803284336
2017	0.5803251897
2018	0.580319734
2019	0.5803145344
2020	0.5803088606
2021	0.5803045201
2022	0.5803036848
2023	0.5803036643
2024	0.5803032802
2025	0.5803014541
2026	0.5803013492
2027	0.5802984078
2028	0.5802978245
2029	0.5802930098
2030	0.5802893016
2031	0.5802863901
2032	0.580282746
2033	0.5802762972
2034	0.5802760024
2035	0.5802706472
2036	0.5802696027
2037	0.580263538
2038	0.5802596112
2039	0.5802544942
2040	0.5802536106
2041	0.5802487036
2042	0.5802478653
2043	0.580242191
2044	0.5802413471
2045	0.5802373764
2046	0.580232758
2047	0.5802323744
2048	0.5802288993
2049	0.58022608
2050	0.5802200853
2051	0.5802177004
2052	0.5802176675
2053	0.5802146587
2054	0.5802104181
2055	0.5802053021
2056	0.5802005365
2057	0.580196067
2058	0.5801955632
2059	0.5801913941
2060	0.5801886033
2061	0.5801867798
2062	0.5801846357
2063	0.5801811769
2064	0.5801807102
2065	0.5801753082
2066	0.5801744851
2067	0.5801658589
2068	0.5801651682
2069	0.5801622685
2070	0.5801566891
2071	0.5801524589
2072	0.5801468843
2073	0.5801454829
2074	0.5801453499
2075	0.5801435721
2076	0.5801420349
2077	0.5801363754
2078	0.5801361248
2079	0.5801330446
2080	0.5801308402
2081	0.5801269875
2082	0.5801225849
2083	0.5801159657
2084	0.5801154063
2085	0.5801103334
2086	0.5801061181
2087	0.5801014124
2088	0.5800986535
2089	0.5800950542
2090	0.5800940636
2091	0.5800894959
2092	0.580089221
2093	0.5800887499
2094	0.580084454
2095	0.5800783517
2096	0.5800752302
2097	0.5800719146
2098	0.5800669538
2099	0.5800618859
2100	0.5800617304
2101	0.5800596355
2102	0.5800573583
2103	0.580053246
2104	0.5800483844
2105	0.5800447844
2106	0.5800445921
2107	0.5800401564
2108	0.5800351098
2109	0.5800322344
2110	0.5800318368
2111	0.5800285191
2112	0.5800253583
2113	0.580024676
2114	0.5800246607
2115	0.5800218453
2116	0.5800186049
2117	0.5800130048
2118	0.5800078062
2119	0.5800051004
2120	0.5800050182
2121	0.5800018698
2122	0.5799962526
2123	0.5799904617
2124	0.5799895337
2125	0.5799861197
2126	0.5799855316
2127	0.5799854047
2128	0.579985278
2129	0.5799817709
2130	0.5799816476
2131	0.5799759058
2132	0.5799750767
2133	0.5799721165
2134	0.5799689917
2135	0.5799653283
2136	0.5799652795
2137	0.579962148
2138	0.5799579522
2139	0.5799556328
2140	0.5799517803
2141	0.5799508166
2142	0.5799497335
2143	0.5799494667
2144	0.5799445773
2145	0.5799412154
2146	0.5799406466
2147	0.5799356348
2148	0.5799310096
2149	0.5799277542
2150	0.5799246814
2151	0.5799232521
2152	0.5799208482
2153	0.5799177068
2154	0.5799175153
2155	0.5799134432
2156	0.5799091211
2157	0.5799086847
2158	0.5799041309
2159	0.5799008673
2160	0.579900652
2161	0.5798989947
2162	0.5798985401
2163	0.5798939335
2164	0.5798937369
2165	0.5798914191
2166	0.5798862215
2167	0.579882276
2168	0.5798784117
2169	0.5798759899
2170	0.5798732279
2171	0.5798725048
2172	0.5798667331
2173	0.5798625285
2174	0.5798578351
2175	0.5798543928
2176	0.5798527769
2177	0.5798495816
2178	0.5798464014
2179	0.5798447359
2180	0.5798431913
2181	0.5798398686
2182	0.5798358122
2183	0.579835618
2184	0.579831232
2185	0.5798282301
2186	0.5798264169
2187	0.5798260286
2188	0.5798248301
2189	0.5798232134
2190	0.5798183251
2191	0.5798181494
2192	0.5798140131
2193	0.579810233
2194	0.5798033311
2195	0.5798014271
2196	0.579800841
2197	0.5798007138
2198	0.5797973508
2199	0.5797938958
2200	0.5797869185
2201	0.5797838225
2202	0.5797779646
2203	0.5797755945
2204	0.5797695913
2205	0.5797670752
2206	0.5797667094
2207	0.5797625597
2208	0.5797602002
2209	0.5797563833
2210	0.5797561702
2211	0.5797549387
2212	0.5797527095
2213	0.5797524888
2214	0.5797519919
2215	0.5797514427
2216	0.5797511858
2217	0.5797461185
2218	0.5797427789
2219	0.5797406586
2220	0.5797385293
2221	0.5797356555
2222	0.5797315517
2223	0.5797269793
2224	0.5797266255
2225	0.5797226116
2226	0.5797221916
2227	0.5797174266
2228	0.5797173729
2229	0.5797124194
2230	0.5797057635
2231	0.5797037507
2232	0.5797006073
2233	0.5797002787
2234	0.5796993119
2235	0.5796961276
2236	0.5796950678
2237	0.5796910742
2238	0.5796871964
2239	0.579684209
2240	0.5796822097
2241	0.5796820682
2242	0.5796816051
2243	0.5796811829
2244	0.5796760567
2245	0.5796700506
2246	0.5796695244
2247	0.5796692283
2248	0.5796652668
2249	0.5796629687
2250	0.5796590268
2251	0.5796546829
2252	0.5796546591
2253	0.5796544083
2254	0.579652274
2255	0.5796518315
2256	0.5796494376
2257	0.579647634
2258	0.579646819
2259	0.5796433008
2260	0.5796383365
2261	0.5796362258
2262	0.5796344549
2263	0.5796330441
2264	0.5796317986
2265	0.5796255166
2266	0.5796250623
2267	0.5796200914
2268	0.5796175399
2269	0.5796124058
2270	0.5796090394
2271	0.5796047456
2272	0.5796042116
2273	0.5796009405
2274	0.5795981064
2275	0.5795955475
2276	0.5795934063
2277	0.5795916809
2278	0.5795914853
2279	0.5795879475
2280	0.5795852086
2281	0.5795833498
2282	0.5795832524
2283	0.5795819128
2284	0.5795817753
2285	0.5795783468
2286	0.5795782668
2287	0.5795752544
2288	0.5795695829
2289	0.5795651791
2290	0.5795610756
2291	0.5795609279
2292	0.5795604446
2293	0.5795576774
2294	0.5795539085
2295	0.5795517156
2296	0.5795490909
2297	0.5795465613
2298	0.5795426367
2299	0.5795415748
2300	0.5795363499
2301	0.5795319535
2302	0.5795289492
2303	0.5795284394
2304	0.5795258396
2305	0.5795249483
2306	0.5795219188
2307	0.5795150526
2308	0.5795089548
2309	0.5795057231
2310	0.579500645
2311	0.5795000753
2312	0.5794981738
2313	0.5794945876
2314	0.5794942406
2315	0.5794908715
2316	0.5794845405
2317	0.5794832533
2318	0.5794798807
2319	0.57947461
2320	0.5794692137
2321	0.5794673569
2322	0.579466812
2323	0.5794667879
2324	0.579463325
2325	0.5794631509
2326	0.5794629008
2327	0.5794622338
2328	0.579457405
2329	0.579457272
2330	0.5794570599
2331	0.5794564619
2332	0.5794515859
2333	0.579446813
2334	0.5794447448
2335	0.5794444196
2336	0.5794440682
2337	0.5794435479
2338	0.5794415845
2339	0.5794412506
2340	0.5794368433
2341	0.5794365429
2342	0.5794347085
2343	0.5794344693
2344	0.5794330564
2345	0.579432434
2346	0.5794258191
2347	0.5794255121
2348	0.5794254297
2349	0.5794215941
2350	0.5794215712
2351	0.579418852
2352	0.5794183664
2353	0.5794167031
2354	0.5794143875
2355	0.5794142915
2356	0.5794127136
2357	0.5794107909
2358	0.5794075089
2359	0.5794062549
2360	0.579405933
2361	0.5794031635
2362	0.5793990951
2363	0.5793945334
2364	0.5793901325
2365	0.5793880901
2366	0.5793873234
2367	0.5793866154
2368	0.579386367
2369	0.5793842312
2370	0.5793820413
2371	0.5793817305
2372	0.579380433
2373	0.5793768242
2374	0.5793767371
2375	0.5793720865
2376	0.5793701102
2377	0.5793652835
2378	0.5793651011
2379	0.5793648339
2380	0.5793642954
2381	0.5793639639
2382	0.579358378
2383	0.5793581576
2384	0.5793533934
2385	0.5793531623
2386	0.5793528812
2387	0.579350152
2388	0.5793501204
2389	0.5793463629
2390	0.5793422531
2391	0.5793390997
2392	0.5793341753
2393	0.5793319039
2394	0.5793282325
2395	0.5793246052
2396	0.5793243608
2397	0.5793211942
2398	0.5793211144
2399	0.5793150094
2400	0.5793084229
2401	0.5793063885
2402	0.5793035614
2403	0.5793018879
2404	0.5792944622
2405	0.5792888711
2406	0.5792838529
2407	0.5792812249
2408	0.5792774476
2409	0.579272276
2410	0.5792713873
2411	0.5792703339
2412	0.5792688408
2413	0.5792658622
2414	0.579264126
2415	0.5792640968
2416	0.5792635597
2417	0.5792626835
2418	0.5792624857
2419	0.579261027
2420	0.5792608338
2421	0.5792605522
2422	0.5792583862
2423	0.5792553506
2424	0.5792545368
2425	0.5792498826
2426	0.5792477882
2427	0.5792447369
2428	0.5792398673
2429	0.5792355775
2430	0.5792333804
2431	0.5792331454
2432	0.5792285141
2433	0.5792281075
2434	0.5792228402
2435	0.5792177334
2436	0.5792176367
2437	0.5792171852
2438	0.5792169461
2439	0.5792165198
2440	0.5792162309
2441	0.5792154207
2442	0.5792126437
2443	0.579207381
2444	0.5792068762
2445	0.5792044479
2446	0.5792014033
2447	0.5791975809
2448	0.5791931556
2449	0.5791927603
2450	0.5791905688
2451	0.5791901642
2452	0.5791896803
2453	0.5791896634
2454	0.5791851433
2455	0.5791848283
2456	0.5791828009
2457	0.579178982
2458	0.5791773086
2459	0.5791755512
2460	0.5791733136
2461	0.5791730413
2462	0.5791706849
2463	0.5791703535
2464	0.5791696246
2465	0.5791694982
2466	0.5791668267
2467	0.5791626894
2468	0.5791622552
2469	0.5791579999
2470	0.5791526946
2471	0.5791523416
2472	0.5791518736
2473	0.5791459103
2474	0.5791416903
2475	0.579141385
2476	0.5791373194
2477	0.5791371285
2478	0.5791356824
2479	0.5791353952
2480	0.5791339715
2481	0.5791305262
2482	0.5791283892
2483	0.579128306
2484	0.579124594
2485	0.5791239715
2486	0.5791235938
2487	0.5791185117
2488	0.5791127527
2489	0.5791108333
2490	0.5791085019
2491	0.5791074144
2492	0.5791056826
2493	0.5791055717
2494	0.5791030918
2495	0.5791008637
2496	0.579096719
2497	0.5790952665
2498	0.5790937917
2499	0.5790935699
2500	0.5790933283
2501	0.579088617
2502	0.5790881313
2503	0.5790877352
2504	0.5790847826
2505	0.5790835181
2506	0.5790819116
2507	0.5790810514
2508	0.579078641
2509	0.5790785389
2510	0.5790773504
2511	0.5790771606
2512	0.5790720337
2513	0.5790699031
2514	0.579069536
2515	0.5790684329
2516	0.5790681926
2517	0.5790657601
2518	0.5790618617
2519	0.5790615861
2520	0.5790567551
2521	0.5790555179
2522	0.57905542
2523	0.5790533525
2524	0.5790530777
2525	0.5790473188
2526	0.5790442169
2527	0.5790440415
2528	0.5790438625
2529	0.5790395088
2530	0.5790388033
2531	0.5790385963
2532	0.5790383843
2533	0.5790342569
2534	0.5790339305
2535	0.5790308273
2536	0.5790279235
2537	0.5790278899
2538	0.5790271655
2539	0.5790271394
2540	0.5790245609
2541	0.5790179638
2542	0.5790128031
2543	0.5790127861
2544	0.5790125469
2545	0.5790123706
2546	0.5790122408
2547	0.5790118909
2548	0.5790097587
2549	0.579007032
2550	0.5790064394
2551	0.5790028926
2552	0.578998832
2553	0.5789986973
2554	0.5789985346
2555	0.578998233
2556	0.5789982041
2557	0.5789972868
2558	0.5789944918
2559	0.5789932479
2560	0.5789925205
2561	0.5789895334
2562	0.5789854761
2563	0.5789848796
2564	0.5789786188
2565	0.5789781853
2566	0.5789747398
2567	0.5789728793
2568	0.5789703121
2569	0.5789647095
2570	0.578960604
2571	0.5789596998
2572	0.5789568633
2573	0.5789562561
2574	0.5789521009
2575	0.5789508234
2576	0.578950723
2577	0.578947907
2578	0.5789438371
2579	0.5789404747
2580	0.5789401006
2581	0.5789349936
2582	0.5789306603
2583	0.5789276708
2584	0.5789273794
2585	0.5789251061
2586	0.5789242908
2587	0.5789217195
2588	0.5789216274
2589	0.5789215231
2590	0.578913822
2591	0.5789084114
2592	0.578908363
2593	0.578905798
2594	0.5789008371
2595	0.5788969909
2596	0.5788949804
2597	0.5788893641
2598	0.578884126
2599	0.5788821129
2600	0.5788818763
2601	0.5788785131
2602	0.578875782
2603	0.578873473
2604	0.5788701722
2605	0.5788660538
2606	0.5788655439
2607	0.5788653652
2608	0.5788626588
2609	0.5788595476
2610	0.5788590967
2611	0.5788588969
2612	0.5788567815
2613	0.5788567108
2614	0.5788548479
2615	0.5788547104
2616	0.5788546187
2617	0.5788544493
2618	0.5788540582
2619	0.5788537337
2620	0.5788512218
2621	0.5788509765
2622	0.5788509635
2623	0.5788480576
2624	0.5788442246
2625	0.5788440481
2626	0.5788415446
2627	0.57884122
2628	0.5788411299
2629	0.5788395085
2630	0.5788394361
2631	0.5788363157
2632	0.5788350357
2633	0.5788332412
2634	0.5788308501
2635	0.5788306027
2636	0.5788253633
2637	0.5788209885
2638	0.5788179049
2639	0.5788176913
2640	0.578817076
2641	0.5788156145
2642	0.5788101028
2643	0.5788098841
2644	0.5788057354
2645	0.5788031648
2646	0.5788028024
2647	0.5787983682
2648	0.5787971764
2649	0.5787969821
2650	0.5787967219
2651	0.5787913574
2652	0.578791285
2653	0.5787885969
2654	0.578788289
2655	0.5787881558
2656	0.5787879905
2657	0.5787859488
2658	0.5787850611
2659	0.5787844109
2660	0.5787834044
2661	0.5787807648
2662	0.5787784711
2663	0.5787766955
2664	0.5787748254
2665	0.5787746449
2666	0.5787741357
2667	0.5787705558
2668	0.5787674785
2669	0.5787674623
2670	0.578767318
2671	0.5787629212
2672	0.5787612698
2673	0.5787611491
2674	0.5787596689
2675	0.5787565641
2676	0.5787556098
2677	0.5787553366
2678	0.5787547856
2679	0.5787547851
2680	0.5787499479
2681	0.5787474633
2682	0.5787470455
2683	0.5787445388
2684	0.5787441152
2685	0.5787438937
2686	0.5787418788
2687	0.5787341403
2688	0.5787334747
2689	0.5787302761
2690	0.5787297126
2691	0.5787296
2692	0.5787280379
2693	0.5787279629
2694	0.5787276078
2695	0.5787275145
2696	0.5787272861
2697	0.5787237409
2698	0.5787220523
2699	0.5787215922
2700	0.5787215785
2701	0.5787179401
2702	0.5787151326
2703	0.57871314
2704	0.5787106199
2705	0.578707277
2706	0.5787051146
2707	0.578703131
2708	0.5787015866
2709	0.5786994488
2710	0.578696883
2711	0.5786966112
2712	0.5786946525
2713	0.5786924774
2714	0.5786866998
2715	0.5786863098
2716	0.5786819887
2717	0.5786811597
2718	0.5786809329
2719	0.5786808326
2720	0.5786755798
2721	0.5786697711
2722	0.5786662361
2723	0.5786656024
2724	0.5786651368
2725	0.5786611966
2726	0.5786610462
2727	0.578660715
2728	0.5786591188
2729	0.5786558911
2730	0.578655881
2731	0.5786557828
2732	0.5786551003
2733	0.5786516056
2734	0.5786514962
2735	0.5786470885
2736	0.578643631
2737	0.5786421401
2738	0.5786419298
2739	0.5786401508
2740	0.5786399754
2741	0.5786397998
2742	0.5786390675
2743	0.5786387373
2744	0.5786358302
2745	0.5786328254
2746	0.5786310083
2747	0.5786294718
2748	0.5786258009
2749	0.5786256714
2750	0.5786215223
2751	0.578620661
2752	0.5786205318
2753	0.5786165946
2754	0.5786143584
2755	0.5786141297
2756	0.5786121562
2757	0.5786085422
2758	0.5786076275
2759	0.5786037504
2760	0.5786024058
2761	0.5786022972
2762	0.5786015934
2763	0.5786006439
2764	0.5786005175
2765	0.5786002411
2766	0.5785958385
2767	0.5785939937
2768	0.5785939868
2769	0.5785932845
2770	0.5785892277
2771	0.5785844512
2772	0.5785797548
2773	0.5785796999
2774	0.5785790842
2775	0.5785784284
2776	0.5785777774
2777	0.578572902
2778	0.5785726769
2779	0.5785725147
2780	0.5785724876
2781	0.5785705755
2782	0.5785693924
2783	0.5785660034
2784	0.5785638842
2785	0.5785635318
2786	0.5785605454
2787	0.5785582753
2788	0.5785582313
2789	0.5785565572
2790	0.5785535572
2791	0.5785532356
2792	0.5785528936
2793	0.5785514485
2794	0.57854817
2795	0.5785469648
2796	0.5785459661
2797	0.5785459298
2798	0.5785457858
2799	0.5785434777
2800	0.5785432953
2801	0.5785431417
2802	0.5785405915
2803	0.5785395482
2804	0.5785344833
2805	0.5785332604
2806	0.5785330126
2807	0.5785295131
2808	0.5785291645
2809	0.578529062
2810	0.5785271134
2811	0.5785261065
2812	0.5785221713
2813	0.5785194505
2814	0.5785194355
2815	0.5785139892
2816	0.5785101549
2817	0.5785099336
2818	0.5785092292
2819	0.5785091283
2820	0.5785066836
2821	0.5785050379
2822	0.5785048986
2823	0.5785036161
2824	0.5785007779
2825	0.578499734
2826	0.5784995699
2827	0.5784960865
2828	0.5784932124
2829	0.5784893898
2830	0.5784890918
2831	0.5784858774
2832	0.5784838579
2833	0.5784814156
2834	0.5784769316
2835	0.5784740466
2836	0.5784737789
2837	0.578471074
2838	0.5784695128
2839	0.5784690835
2840	0.5784668012
2841	0.5784667015
2842	0.5784646241
2843	0.578460684
2844	0.5784603762
2845	0.5784602909
2846	0.5784583388
2847	0.5784581631
2848	0.5784569353
2849	0.5784556156
2850	0.5784555866
2851	0.5784550536
2852	0.5784545977
2853	0.5784545699
2854	0.5784524146
2855	0.5784478642
2856	0.5784443201
2857	0.5784441155
2858	0.5784404384
2859	0.5784384763
2860	0.5784379107
2861	0.5784360748
2862	0.5784357154
2863	0.5784355896
2864	0.5784349812
2865	0.5784348712
2866	0.5784339179
2867	0.5784327959
2868	0.5784322694
2869	0.5784322606
2870	0.5784311166
2871	0.5784307825
2872	0.5784282087
2873	0.5784281738
2874	0.5784265905
2875	0.5784231619
2876	0.5784216188
2877	0.5784212931
2878	0.5784188549
2879	0.5784184016
2880	0.5784184013
2881	0.5784183526
2882	0.5784165951
2883	0.578416337
2884	0.5784158646
2885	0.5784119878
2886	0.5784110126
2887	0.5784100444
2888	0.5784098511
2889	0.5784094101
2890	0.5784086649
2891	0.5784050507
2892	0.5784034933
2893	0.5784034896
2894	0.5784034859
2895	0.5784015795
2896	0.5784014449
2897	0.5784011654
2898	0.5784005613
2899	0.5783978212
2900	0.5783970161
2901	0.5783951103
2902	0.5783931866
2903	0.5783903502
2904	0.5783895516
2905	0.5783894462
2906	0.5783893361
2907	0.5783850195
2908	0.5783817242
2909	0.578380278
2910	0.5783802682
2911	0.5783802209
2912	0.5783797974
2913	0.5783763439
2914	0.5783717664
2915	0.5783717241
2916	0.5783712189
2917	0.5783680427
2918	0.5783654522
2919	0.5783625763
2920	0.5783613219
2921	0.5783534378
2922	0.5783533713
2923	0.5783532235
2924	0.5783527153
2925	0.5783520198
2926	0.5783517597
